field_id,crop_id,crop_type,area_m2,n_fragments,n_source_chips,source_pixels,geometry_type,period_index,period_start,period_end,period_mid,days_from_start,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NDRE,GNDVI,EVI,LSWI,S2_OBS_COUNT,S2_CLEAR_COUNT,S2_CLEAR_FRAC,S2_CS_CDF_MED,S1A_VV,S1A_VH,S1A_VVminusVH,S1A_ANGLE,S1A_COUNT,S1D_VV,S1D_VH,S1D_VVminusVH,S1D_ANGLE,S1D_COUNT,S1_TOTAL_COUNT
1144,8,Garlic,6301.971712187345,1,1,63,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.10999999940395355,0.1227292169207408,0.13546666502952576,0.1565999984741211,0.17890000343322754,0.19750000536441803,0.2038435832812236,0.21279999613761902,0.28220000863075256,0.2451000064611435,0.17653406659762064,0.12951050698757172,0.23292016237974167,0.12402006512978575,-0.16104240156710148,1.0,1.0,1.0,0.8588235378265381,-13.365858722377467,-21.364553451538086,8.029482364654541,37.87327575683594,2.0,-12.15419537034528,-17.338946934404046,4.588231034343018,38.40061950683594,1.0,3.0
6048,8,Garlic,17006.60902031412,1,1,170,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.07660000026226044,0.09269999712705612,0.10999999940395355,0.12210000306367874,0.13459999859333038,0.14730000495910645,0.1526999995112419,0.15680000185966492,0.20690000057220456,0.19159999489784243,0.14921921818209694,0.11382838077671519,0.23733509651252202,0.0809152408445931,-0.15734701418502675,1.0,1.0,1.0,0.8784313797950745,-12.225446039707816,-19.66506004333496,7.698434034983317,41.93988957704214,1.0,,,,,,1.0
6216,8,Garlic,11402.646761459448,1,1,114,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.08060000091791153,0.09510000050067902,0.1103999987244606,0.1257999986410141,0.14053999483585358,0.1509000062942505,0.16534999758005142,0.16609999537467957,0.23489999771118164,0.20409999787807465,0.19812772858855382,0.15367437806414963,0.26817449927330017,0.11161055051943908,-0.17253231406211852,1.0,1.0,1.0,0.8823529481887817,-11.45068335533142,-18.71572366929212,7.115743637084961,43.12080192565918,1.0,,,,,,1.0
1616,3,Lentil,5801.641346745614,1,1,58,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.11479999870061876,0.1281999945640564,0.13680000603199002,0.16920000314712524,0.20090000331401825,0.21899999678134918,0.2319999933242798,0.24269999563694,0.2287999987602234,0.15369999408721924,0.26534931858380634,0.1782248318195343,0.28724607080221176,0.20572525262832642,0.006283941409213747,1.0,1.0,1.0,0.8588235378265381,-10.455294926961264,-14.705209732055664,4.3952672481536865,38.521963119506836,2.0,-9.340080261230469,-15.26878547668457,5.656590461730957,38.41865921020508,1.0,3.0
2544,3,Lentil,4903.543514640672,1,1,49,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.10719999670982361,0.13379999995231628,0.14100000262260437,0.17749999463558197,0.218299999833107,0.23989999294281006,0.25119999051094055,0.2639000117778778,0.2727000117301941,0.21089999377727509,0.2654221353067714,0.18419374525547028,0.3053170455427005,0.20155192166566846,-0.05139836296439171,1.0,1.0,1.0,0.8666666746139526,-11.227226734161377,-19.394277572631836,8.187940723491165,39.36600112915039,1.0,-10.866107940673828,-19.044002868243787,8.031499862670898,37.030792236328125,2.0,3.0
5512,3,Lentil,10595.087018384309,1,1,106,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.06875000149011612,0.09094687225297092,0.11584999784827232,0.13690000264651792,0.15445555912123787,0.16807710085440122,0.17944999784231186,0.1838317097578366,0.2400500029325485,0.21435000002384189,0.2122995519180747,0.16249511854559368,0.32368754069902117,0.11580169828574652,-0.16729100112516626,8.0,6.0,0.75,0.8627451062202454,,,,,,-11.722027778625488,-19.993854522705078,8.022617303028007,42.38881301879883,1.0,1.0
6512,9,Maize,11408.83406447077,1,1,114,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.09902499988675117,0.13405000418424606,0.15540000796318054,0.18415001034736633,0.2180500030517578,0.2360214250428336,0.24382337679801677,0.25244998931884766,0.29348197310674384,0.26170000433921814,0.20559708774089813,0.17909878492355347,0.3017120212316513,0.14709272980690002,-0.09646150469779968,4.0,4.0,1.0,0.8764705657958984,-11.640740394592285,-19.625337600708008,7.783095741271973,34.8065685696072,1.0,-9.22167437529761,-16.510882059733074,6.621586084365845,43.879066467285156,1.0,2.0
6656,9,Maize,7505.819667277109,1,1,75,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.06599194029542177,0.09215999841690063,0.0994499996304512,0.13830000162124634,0.1615000069141388,0.17829999327659607,0.1811000108718872,0.19005000591278076,0.2154499888420105,0.15745000541210175,0.24658796936273575,0.19978457689285278,0.3111118674278259,0.13740061223506927,-0.0719122439622879,4.0,4.0,1.0,0.8725490570068359,-7.4642323225413865,-16.386871337890625,8.647806905633448,34.78495407104492,1.0,-9.273563385009766,-15.7044095993042,6.193845748901367,43.90796661376953,1.0,2.0
6672,9,Maize,7705.209392837923,1,1,77,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.05790000408887863,0.08992499858140945,0.09790000319480896,0.13339999318122864,0.16530001163482666,0.1825999915599823,0.19472000002861023,0.20069999992847443,0.24410000443458557,0.21639999747276306,0.2911961078643799,0.1936432123184204,0.35839518904685974,0.14176146121074756,-0.14738471060991287,4.0,4.0,1.0,0.8745098114013672,-12.467675685882568,-19.932704433054795,8.101155830916925,37.38387680053711,1.0,-10.329218864440918,-17.741104125976562,7.224942726559109,41.46578598022461,1.0,2.0
6752,9,Maize,17713.06487997543,1,1,177,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.09939999878406525,0.13012222283416325,0.14765098534132304,0.17857500910758972,0.20032966043123607,0.21619999408721924,0.22122849837868613,0.2310020585902955,0.2979999936496799,0.2669000029563904,0.21796471625566483,0.12925054132938385,0.27048126856486004,0.14930183440446854,-0.14299545257345778,4.0,4.0,1.0,0.8803921937942505,-12.712488984873172,-22.182995478312176,8.931230545043945,35.82999801635742,1.0,-10.950116475423178,-19.218069408867205,8.276355425516764,42.84139506022135,1.0,2.0
