field_id,crop_id,crop_type,area_m2,n_fragments,n_source_chips,source_pixels,geometry_type,period_index,period_start,period_end,period_mid,days_from_start,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NDRE,GNDVI,EVI,LSWI,S2_OBS_COUNT,S2_CLEAR_COUNT,S2_CLEAR_FRAC,S2_CS_CDF_MED,S1A_VV,S1A_VH,S1A_VVminusVH,S1A_ANGLE,S1A_COUNT,S1D_VV,S1D_VH,S1D_VVminusVH,S1D_ANGLE,S1D_COUNT,S1_TOTAL_COUNT
6299,14,Coriander,17402.92286221531,1,1,174,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.0754999965429306,0.09480000287294388,0.11540000140666962,0.13050000369548798,0.1415499970316887,0.15299999713897708,0.1627193425263332,0.16859999299049377,0.21903333067893982,0.20409999787807465,0.1706627224834912,0.12293778508901596,0.2649322251478831,0.09198069334709408,-0.1474470595518748,1.0,1.0,1.0,0.8627451062202457,-10.660718087449808,-19.85214917928721,8.965334129333495,43.61897277832031,1.0,,,,,,1.0
5347,8,Garlic,23594.24730825419,1,1,236,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.0569716031125898,0.06480000168085098,0.07409756409741812,0.08699999749660493,0.09691530430249136,0.10755555828412373,0.11311428674629756,0.12035999894142152,0.13929185377305706,0.11943231959306695,0.19620817857285616,0.16038265824317932,0.2743844970717555,0.0748005479763893,-0.13598488485128687,7.0,5.0,0.7142857313156128,0.8352941274642943,-11.529961824417114,-19.290571554908208,7.693593472732315,45.30137088587466,1.0,-11.221773147583008,-20.097803751627605,8.44566999688206,42.86835606892904,1.0,2.0
5723,8,Garlic,23505.50068269642,1,1,235,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.08389999717473984,0.09562286160508915,0.10899999737739563,0.12110000103712082,0.12839999794960022,0.14069999754428864,0.15052727271210065,0.1559039418099691,0.20630000531673431,0.1738000065088272,0.16150653784031496,0.12529841993289131,0.22314643638410256,0.08928177844563247,-0.15318412973400866,1.0,1.0,1.0,0.8470588326454163,-11.346632321675619,-21.056146140781433,9.853542753487579,42.71217918395996,1.0,,,,,,1.0
5267,13,Gram,9701.283110556446,1,1,97,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.08709999918937683,0.1005999967455864,0.11200000345706938,0.12520000338554385,0.13930000364780426,0.15070820576511326,0.15962097121394367,0.16539999842643738,0.21960000693798065,0.19357311677548192,0.1747117366727072,0.1383344680070877,0.2278133730093638,0.10068978742849005,-0.1568288456486619,1.0,1.0,1.0,0.8745098114013672,-10.52178320116248,-19.40947659810384,8.281472160134996,43.40188980102539,1.0,-11.357015629545948,-20.50914163474577,9.217356204986572,45.2125358581543,1.0,2.0
5331,13,Gram,20306.059703874107,1,1,203,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.843137264251709,-11.093613455006023,-20.475366811941164,9.216522598266602,42.663841247558594,1.0,,,,,,1.0
539,5,Green pea,7803.984844433875,1,1,78,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.12309999763965607,0.13850000500679016,0.15074999630451202,0.17994999885559082,0.21424999833106995,0.23399999737739563,0.24668563552096662,0.25505000352859497,0.307699978351593,0.24605000019073486,0.22733447310656155,0.16421711444854736,0.2767656996915939,0.1848693777631213,-0.13138171452386627,2.0,2.0,1.0,0.8627451062202454,-12.322007179260254,-20.493793487548828,7.811522483825684,42.7048454284668,1.0,-11.909110149611598,-18.915279454301626,6.806674088750567,40.532755088806155,1.0,2.0
6339,9,Maize,7605.003064172621,1,1,76,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.07571367537363982,0.10359999537467957,0.10465997298433792,0.13255000114440918,0.1451999992132187,0.15505000948905945,0.16138161231270606,0.16494999825954437,0.2190999984741211,0.1757500022649765,0.2179060180981954,0.1114366352558136,0.23684131342957454,0.11771959438920021,-0.1469950304110605,2.0,2.0,1.0,0.8725490570068359,-9.845702216644918,-18.416644044009697,9.546875,37.61227146730585,1.0,-9.889189720153809,-18.202447964594914,8.409611701965332,41.56521860557267,1.0,2.0
6779,9,Maize,6404.823973377763,1,1,64,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.10940000414848328,0.13519999384880066,0.1516999900341034,0.16850000619888306,0.1867000013589859,0.20019999146461487,0.2035999894142151,0.21125000715255737,0.28329998254776,0.2681500017642975,0.13082313537597656,0.08957506716251373,0.1989213228225708,0.07948733866214752,-0.18298938870429993,4.0,4.0,1.0,0.8803921937942505,-11.05091667175293,-21.111555099487305,9.814552307128906,35.56403350830078,1.0,-8.27589882176753,-16.630969466172257,8.729765892028809,43.312503814697266,1.0,2.0
6835,9,Maize,6204.643531356344,1,1,62,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.09605000168085098,0.12839999794960022,0.15200001001358032,0.16909998655319214,0.2017499953508377,0.21684999763965607,0.22294990593619873,0.2281000018119812,0.2640500068664551,0.2353000044822693,0.19870224595069885,0.12097005546092987,0.26593703031539917,0.13171295821666718,-0.09329963475465773,4.0,4.0,1.0,0.8764705657958984,-11.94526481628418,-18.949357986450195,6.8832955934383255,35.45003890991211,1.0,-8.726388931274414,-15.590234756469727,6.730706214904785,43.00636863708496,1.0,2.0
1003,2,Mustard,7803.630725145866,1,1,78,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.10819999873638153,0.11840000003576279,0.1151999980211258,0.1543000042438507,0.21119999885559082,0.23720000684261322,0.2508000135421753,0.2637999951839447,0.27149999141693115,0.1800999939441681,0.37216830253601074,0.24723424017429352,0.36079883731317103,0.2966587245464325,-0.0504361055791378,1.0,1.0,1.0,0.8549019694328308,-10.761197090148926,-16.332863296850636,4.9570112228393555,36.775238037109375,2.0,-9.718548110037139,-16.138770030095028,6.241688336649937,39.909053802490234,1.0,3.0
1123,2,Mustard,8201.69752003936,1,1,82,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.10260000079870224,0.12139999866485596,0.14056999757885932,0.18199999630451202,0.21649999916553497,0.23909999430179596,0.24780000001192093,0.26600000262260437,0.2694999873638153,0.18690000474452972,0.2941719392935435,0.19652551412582397,0.3547515869140625,0.2223508059978485,-0.027063805609941483,1.0,1.0,1.0,0.8705882430076599,-9.074610233306885,-16.732434272766113,7.480552673339844,39.094491958618164,2.0,-9.097315767054853,-14.773594703247296,5.127875328063965,37.80202865600586,1.0,3.0
2043,2,Mustard,7505.2381097132065,1,1,75,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.10063227577300012,0.11620000004768372,0.1103999987244606,0.1509000062942505,0.219200000166893,0.24490000307559967,0.2571999927361806,0.2669000029563904,0.24410000443458557,0.15929999947547913,0.37791530787944794,0.28250905871391296,0.3648116886615753,0.2918481588363647,0.02474936842918396,1.0,1.0,1.0,0.8392156958580017,-11.46169900894165,-17.39942169189453,6.232717037200928,39.922201862419236,1.0,-9.981155054696302,-16.538898468017578,6.282433986663818,36.668670654296875,2.0,3.0
211,2,Mustard,5602.629293620025,1,1,56,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.0892999991774559,0.0974999964237213,0.08139999955892563,0.11900000274181366,0.20739999413490295,0.24050000309944153,0.2524000108242035,0.26429998874664307,0.17560000717639923,0.09560000151395798,0.5142747610807419,0.38320690393447876,0.442685529589653,0.39954533150383065,0.1797148883342743,1.0,1.0,1.0,0.8588235378265381,-10.629765510559082,-16.166533456251848,5.744702339172362,36.83180236816406,2.0,-9.433588027954102,-15.321562861764665,6.061060428619385,40.0436897277832,1.0,3.0
3131,2,Mustard,9305.991624867575,1,1,93,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.09260000288486481,0.11460000276565552,0.11860000342130661,0.17299999296665192,0.2513999938964844,0.2946999967098236,0.3091787494719029,0.31830000877380377,0.26919999718666077,0.16990000009536743,0.47156181931495667,0.30980637669563293,0.45353950560092926,0.3522582870970483,0.06379866972565651,1.0,1.0,1.0,0.8705882430076599,-12.462255477905273,-17.561704635620117,5.036543846130371,40.86073684692383,1.0,-11.24452944991817,-16.155118942260742,4.785274426221139,41.924476623535156,1.0,2.0
5299,2,Mustard,26403.34810629485,1,1,264,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.09269999712705612,0.10419999808073044,0.1136000007390976,0.12600000202655792,0.1373678443749044,0.14637161809452548,0.15364478402163673,0.15880000300050168,0.2159621570957393,0.18912711638515278,0.14769820776626977,0.11657328657211007,0.19190963977124803,0.08641974310489864,-0.17136735397340896,1.0,1.0,1.0,0.8745098114013672,-11.724372482299806,-19.901283315364147,8.299522226507014,43.44991811116537,1.0,-11.73409419723704,-20.531092643737793,8.93566955281322,45.18875633295435,1.0,2.0
