field_id,crop_id,crop_type,area_m2,n_fragments,n_source_chips,source_pixels,geometry_type,period_index,period_start,period_end,period_mid,days_from_start,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NDRE,GNDVI,EVI,LSWI,S2_OBS_COUNT,S2_CLEAR_COUNT,S2_CLEAR_FRAC,S2_CS_CDF_MED,S1A_VV,S1A_VH,S1A_VVminusVH,S1A_ANGLE,S1A_COUNT,S1D_VV,S1D_VH,S1D_VVminusVH,S1D_ANGLE,S1D_COUNT,S1_TOTAL_COUNT
5517,8,Garlic,6400.581010117881,1,1,64,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.10090000182390213,0.11339999735355376,0.12319999933242798,0.1348000019788742,0.14550000429153442,0.15700000524520874,0.16866507345721832,0.17159999907016754,0.23170000314712524,0.19290000200271606,0.15461501621247567,0.11535924673080444,0.19455577433109283,0.09732079109898559,-0.1584373340010643,1.0,1.0,1.0,0.8627451062202454,-11.450111389160156,-22.328462600708008,11.148555755615234,43.68878173828125,1.0,-12.236849784851074,-21.898639678955078,9.959802488723064,44.97432327270508,1.0,2.0
5917,8,Garlic,10301.706021319074,1,1,103,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.07599999755620956,0.1006999984383583,0.11379999667406082,0.14380000531673431,0.17041821205210841,0.1869111094209883,0.1995999962091446,0.21225241144101017,0.23100000619888306,0.1785999983549118,0.2237104376157125,0.17322404682636258,0.29538585742314655,0.1259847187174888,-0.08114669471979141,3.0,3.0,1.0,0.8705882430076599,-10.213184356689453,-20.5849666595459,10.464572381603626,43.64762878417969,1.0,,,,,,1.0
5357,13,Gram,8001.926533938916,1,1,80,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.07880000025033951,0.10320000350475311,0.12399999797344208,0.1404000073671341,0.15710000693798065,0.16769999265670776,0.1780850241464727,0.18410000205039978,0.23819999396800995,0.20829999446868896,0.17610608516013726,0.13693465292453766,0.2658398747444153,0.10043869263949581,-0.14381913840770721,3.0,1.0,0.3333333432674408,0.8509804010391235,-12.32879114151001,-19.574459075927734,7.497612414779243,43.1994743347168,1.0,,,,,,1.0
5477,13,Gram,6198.997740162817,1,1,62,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.11219999939203262,0.12399999797344208,0.1379999965429306,0.16089999675750732,0.18770000338554382,0.2037999927997589,0.2208535489956908,0.22660000622272491,0.24379999935626984,0.19740000367164612,0.2297220272077641,0.16443990170955658,0.27978624955757514,0.17537573002447712,-0.05329016418684097,2.0,1.0,0.5,0.6000000238418579,-10.925981521606445,-17.55502700805664,6.597555160522461,44.97017669677734,1.0,-11.251470565795898,-16.601181030273438,5.238105773925781,43.38758970189978,1.0,2.0
5573,13,Gram,99.95444632345036,1,1,1,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.07135000079870224,0.0917000025510788,0.11640000343322754,0.1359499990940094,0.1587499976158142,0.1745000034570694,0.18240000307559967,0.18060000240802765,0.20675000548362732,0.17605000734329224,0.23821859061717987,0.1923374980688095,0.3367857336997986,0.12795788049697876,-0.09437974542379379,8.0,6.0,0.75,0.8607842922210693,,,,,,-11.393989562988281,-17.812786102294922,5.951096534729004,42.45133972167969,1.0,1.0
5693,13,Gram,6300.291367667987,1,1,63,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.09870000183582307,0.11559999734163284,0.1273999959230423,0.14249999821186066,0.1656000018119812,0.17990000545978546,0.18382499739527702,0.19130000472068787,0.22990000247955322,0.20440000295639038,0.18408770474084354,0.1419753134250641,0.2278665949900945,0.12273521163933097,-0.11507052183151245,1.0,1.0,1.0,0.8666666746139526,-11.391905784606934,-21.756399154663086,10.532973051071167,43.794307708740234,1.0,-12.452381158753274,-21.966607093811035,9.177525043487549,44.56475830078125,1.0,2.0
6045,13,Gram,11503.697525882637,1,1,115,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.08626629113892748,0.10040000081062316,0.11779999732971191,0.1315000057220459,0.14421580826511254,0.1570203059795363,0.17021818188103763,0.17247320197682364,0.23649999499320984,0.2076999992132187,0.18533109805260997,0.13819380743000098,0.2606617609659831,0.10852628306204837,-0.1647824857734885,1.0,1.0,1.0,0.8823529481887817,-10.787132904899613,-18.838839848836262,7.772116756439209,42.29643249511719,1.0,,,,,,1.0
6261,13,Gram,14092.772146430061,1,1,141,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.05649999901652336,0.07999999821186066,0.10965000092983246,0.1299787870074591,0.16099999845027924,0.1688999980688095,0.17526666820049286,0.17270000278949738,0.19840000569820404,0.17151999771595,0.21244382052423638,0.14118371903896332,0.3661135491253673,0.10622154269367456,-0.07313470629241088,4.0,3.0,0.75,0.8823529481887817,,,,,,-12.541072399256617,-22.109350204467773,9.490060806274414,42.056800842285156,1.0,1.0
6341,9,Maize,13610.542705912998,1,1,136,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.1248397957768188,0.15366085416460754,0.18637831395270882,0.20811100858009488,0.2123999893665314,0.22725000977516174,0.2337110005124077,0.2455500066280365,0.35680000483989716,0.3463405952438589,0.10632239350754964,0.0758544772863388,0.20846902284782884,0.07374769886524862,-0.2123805105342946,4.0,4.0,1.0,0.8764705657958984,-12.448803424835205,-22.831639607747395,9.779506206512451,34.78763961791992,1.0,-10.147475719451904,-19.652963320414226,9.671800500764622,43.876792907714844,1.0,2.0
7053,9,Maize,6605.009299119185,1,1,66,Polygon,0.0,2021-11-01,2021-11-10,2021-11-06,5.0,0.0885000005364418,0.10944999754428864,0.12443539471853347,0.15684999525547028,0.17994999885559082,0.19335000216960907,0.19693540225899409,0.20800000429153442,0.25220000743865967,0.21215000748634338,0.176187359529659,0.12868273258209229,0.23717279732227325,0.10882067218723489,-0.13242244720458984,4.0,4.0,1.0,0.8823529481887817,-10.418240547180176,-17.94735336303711,7.675674007738464,35.361311341928136,1.0,-8.881118774414062,-14.2879638671875,5.095102071762085,43.408118307810426,1.0,2.0
